work,n,ok,pattern,quantities,cost,alternatives,unknown_nuclei,flags,nuclei,text
Works and Days,487,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,1.0,1,0,cluster_short,ο:L:position ω:L:nature ο:L:position ε:L:position ει:L:nature ε:S:position ο:S:nature ου:L:nature ε:S:nature α:S:lexicon ει:L:nature ο:S:nature α:S:lexicon αι:L:nature α:L:lexicon,"τὸ πρῶτον, τέρπει δὲ βροτοὺς ἐπ’ ἀπείρονα γαῖαν,"
Works and Days,488,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.5,1,0,correption,η:L:nature ο:L:position ευ:L:nature υ:L:lexicon οι:L:nature+position ι:S:lexicon ω:S:nature η:L:nature α:S:lexicon ι:S:lexicon η:L:nature α:S:lexicon ο:S:nature η:L:nature οι:L:line_final,"τῆμος Ζεὺς ὕοι τρίτῳ ἤματι μηδ’ ἀπολήγοι,"
Works and Days,489,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,0,,η:L:nature α:S:lexicon υ:S:lexicon ε:L:position α:L:lexicon ω:L:nature+position ο:S:nature ο:S:nature ο:L:position η:L:nature+position η:L:nature α:S:lexicon ο:S:nature ει:L:nature ω:L:line_final,μήτ’ ἄρ’ ὑπερβάλλων βοὸς ὁπλὴν μήτ’ ἀπολείπων·
Works and Days,490,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,0.5,1,1,correption,ου:L:nature ω:L:nature ο:L:position α:S:unknown ο:S:nature η:L:nature+position ω:L:nature η:L:nature ο:S:nature η:S:nature ι:L:lexicon ο:S:nature α:S:lexicon ι:L:paroxytone_short_ultima οι:L:line_final,οὕτω κ’ ὀψαρότης πρῳηρότῃ ἰσοφαρίζοι.
Works and Days,491,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,0,,ε:L:position υ:L:lexicon ω:L:nature ευ:L:nature α:L:lexicon α:S:lexicon υ:S:lexicon α:L:position ε:S:nature ο:S:nature η:L:nature ε:S:nature ε:S:nature η:L:nature οι:L:line_final,ἐν θυμῷ δ’ εὖ πάντα φυλάσσεο· μηδέ σε λήθοι
Works and Days,492,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,2.0,1,0,synizesis;synizesis,η:L:nature εα:L:synizesis ι:L:position ο:S:nature ε:S:nature ο:L:position ο:S:nature ι:S:lexicon ο:L:position η:L:nature ω:L:nature ι:S:lexicon ο:S:nature ο:L:position ο:L:line_final,μήτ’ ἔαρ γιγνόμενον πολιὸν μήθ’ ὥριος ὄμβρος.
Works and Days,493,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,1.5,1,1,correption,α:L:lexicon ι:S:lexicon ι:S:lexicon α:L:position ει:L:nature ο:L:position ω:L:nature ο:L:position αι:S:nature ε:S:nature α:L:unknown ε:S:nature α:S:lexicon ε:L:position η:L:line_final,πὰρ δ’ ἴθι χάλκειον θῶκον καὶ ἐπαλέα λέσχην
Works and Days,494,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,ω:L:nature η:L:nature ει:L:nature ε:S:nature ι:S:lexicon η:L:nature ο:S:nature ο:S:nature ε:L:position υ:S:paroxytone_short_ultima ο:S:nature α:L:lexicon ε:S:nature α:S:lexicon ε:L:position ω:L:line_final,"ὥρῃ χειμερίῃ, ὁπότε κρύος ἀνέρα ἔργων"
Works and Days,495,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.5,1,1,correption,ι:L:position α:S:lexicon ει:S:nature ε:L:position α:S:lexicon α:S:unknown ο:L:position ο:S:nature α:S:lexicon η:L:nature+position ε:S:nature α:S:lexicon οι:L:nature ο:S:nature ο:S:nature ε:L:position οι:L:line_final,"ἰσχάνει, ἔνθα κ’ ἄοκνος ἀνὴρ μέγα οἶκον ὀφέλλοι,"
Works and Days,496,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,η:L:nature ε:S:nature α:S:lexicon ου:L:nature ει:L:nature ω:L:nature ο:S:nature α:S:unknown η:L:nature α:S:unknown ι:S:lexicon η:L:nature α:S:lexicon α:S:lexicon α:L:position η:L:line_final,μή σε κακοῦ χειμῶνος ἀμηχανίη καταμάρψῃ
Works and Days,497,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,υ:L:lexicon ε:S:nature ι:S:unknown η:L:nature ε:L:position η:L:nature ε:S:nature α:S:lexicon υ:L:lexicon ο:S:nature α:S:lexicon ει:L:nature ι:S:lexicon ι:S:unknown ε:L:position η:L:line_final,"σὺν πενίῃ, λεπτῇ δὲ παχὺν πόδα χειρὶ πιέζῃς."
Works and Days,498,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,ο:L:position α:S:lexicon α:S:unknown ε:L:position ο:S:nature α:S:lexicon η:L:nature+position ε:S:nature ε:S:nature η:L:nature ε:S:nature ι:S:lexicon ε:L:position ι:S:lexicon α:S:lexicon ι:L:position ω:L:line_final,"πολλὰ δ’ ἀεργὸς ἀνήρ, κενεὴν ἐπὶ ἐλπίδα μίμνων,"
Works and Days,499,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,η:L:nature ι:L:position ω:L:nature+position ι:S:lexicon ο:S:nature οι:L:nature ο:S:nature α:S:lexicon α:L:lexicon ο:S:nature ε:S:nature ε:L:position α:S:lexicon ο:S:nature υ:L:lexicon ω:L:line_final,"χρηίζων βιότοιο, κακὰ προσελέξατο θυμῷ."
Works and Days,500,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,0.0,1,0,,ε:L:position ι:L:lexicon ου:L:nature α:S:lexicon α:S:lexicon η:L:nature ε:L:position η:L:nature ε:S:nature ο:S:nature α:L:lexicon α:S:lexicon ο:S:nature ι:L:lexicon ει:L:line_final,"ἐλπὶς δ’ οὐκ ἀγαθὴ κεχρημένον ἄνδρα κομίζει,"
Works and Days,501,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,0,,η:L:nature ε:S:nature ο:S:nature ε:L:position ε:L:position η:L:nature ω:L:nature η:L:nature ι:S:lexicon ο:S:nature α:L:position ι:S:lexicon ο:S:nature ει:L:nature η:L:line_final,"ἥμενον ἐν λέσχῃ, τῷ μὴ βίος ἄρκιος εἴη."
Works and Days,502,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.5,1,0,correption,ει:L:nature+position υ:S:lexicon ε:S:nature ε:L:position ω:L:nature ε:L:position ι:S:lexicon ε:S:nature ευ:L:nature ε:S:nature ι:S:lexicon ε:L:position ου:S:nature ε:S:nature ο:L:position ο:L:line_final,δείκνυε δὲ δμώεσσι θέρευς ἔτι μέσσου ἐόντος·
Works and Days,503,True,LLLSSLLLLLSSLL,LLLSSLLLLLSSLL,1.0,1,1,lexicon_overridden,ου:L:nature αι:L:nature ει:L:nature ε:S:nature ο:S:nature ε:L:position ει:L:nature αι:L:nature οι:L:nature ει:L:nature+position ε:S:nature α:S:unknown ι:L:lexicon α:L:line_final,"οὐκ αἰεὶ θέρος ἐσσεῖται, ποιεῖσθε καλιάς."
Works and Days,504,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,η:L:nature α:S:lexicon ε:S:nature η:L:nature αι:L:nature ω:L:nature α:S:lexicon α:S:lexicon η:L:nature α:S:lexicon α:S:lexicon ου:L:nature ο:S:nature α:S:lexicon α:L:lexicon α:L:lexicon,"μῆνα δὲ Ληναιῶνα, κάκ’ ἤματα, βουδόρα πάντα,"
Works and Days,505,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,1,,ου:L:nature ο:S:nature α:S:lexicon ευ:L:nature α:L:lexicon αι:L:nature αι:L:nature η:L:nature α:S:lexicon α:S:unknown αι:L:nature ε:S:nature ι:S:lexicon αι:L:nature α:L:lexicon,"τοῦτον ἀλεύασθαι, καὶ πηγάδας, αἵτ’ ἐπὶ γαῖαν"
Works and Days,506,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,ευ:L:nature α:L:position ο:L:position ο:S:nature ε:S:nature α:L:lexicon ο:S:nature υ:S:lexicon η:L:nature ε:S:nature ε:S:nature ε:L:position ε:S:nature ε:S:nature ου:L:nature ι:L:lexicon,"πνεύσαντος Βορέαο δυσηλεγέες τελέθουσιν,"
Works and Days,507,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,1.5,1,0,correption,ο:L:position ε:S:nature ι:S:lexicon α:L:lexicon η:L:nature η:L:nature ι:L:position ο:L:position ο:S:nature ου:S:nature ευ:L:nature ε:S:nature ι:S:lexicon ο:L:position ω:L:line_final,ὅστε διὰ Θρῄκης ἱπποτρόφου εὐρέι πόντῳ
Works and Days,508,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.5,1,0,correption,ε:L:position ευ:L:nature α:L:lexicon ω:L:nature ι:L:lexicon ε:S:nature ε:S:nature υ:L:lexicon ε:S:nature ε:S:nature αι:L:nature α:S:lexicon αι:S:nature υ:L:lexicon η:L:line_final,ἐμπνεύσας ὤρινε· μέμυκε δὲ γαῖα καὶ ὕλη·
Works and Days,509,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,0,,ο:L:position α:L:lexicon ε:L:position υ:L:lexicon υ:L:position ι:S:lexicon ο:S:nature ου:L:nature ε:S:nature α:S:lexicon α:L:position ε:S:nature α:S:lexicon ει:L:nature α:L:lexicon,πολλὰς δὲ δρῦς ὑψικόμους ἐλάτας τε παχείας
Works and Days,510,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,0,,ου:L:nature ε:S:nature ο:S:nature ε:L:position η:L:nature+position η:L:nature+position ι:L:position α:L:nature+position ο:S:nature ι:S:lexicon ου:L:nature υ:S:lexicon ο:S:nature ει:L:nature η:L:line_final,οὔρεος ἐν βήσσῃς πιλνᾷ χθονὶ πουλυβοτείρῃ
Works and Days,511,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,0,,ε:L:position ι:L:position ω:L:nature+position αι:L:nature α:L:lexicon α:S:lexicon ο:S:nature α:L:nature ο:S:nature ε:S:nature η:L:nature ι:S:lexicon ο:S:nature υ:L:lexicon η:L:line_final,"ἐμπίπτων, καὶ πᾶσα βοᾷ τότε νήριτος ὕλη."
Works and Days,512,True,LLLLLLLSSLSSLL,LLLLLLLSSLSSLL,0.0,1,0,,η:L:nature ε:L:position ε:L:position ι:L:position ου:L:nature ου:L:nature α:L:position υ:S:lexicon ο:S:nature ε:L:position ε:S:nature ε:S:nature ε:L:position ο:L:line_final,"θῆρες δὲ φρίσσουσ’, οὐρὰς δ’ ὑπὸ μέζε’ ἔθεντο,"
Works and Days,513,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,1,,ω:L:nature+position αι:L:nature α:L:position η:L:nature ε:L:position α:S:lexicon α:S:unknown α:L:position ι:S:lexicon ο:S:nature α:L:position α:S:lexicon υ:S:lexicon αι:L:nature ω:L:line_final,τῶν καὶ λάχνῃ δέρμα κατάσκιον· ἀλλά νυ καὶ τῶν
Works and Days,514,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,3,,υ:L:position ο:S:nature ε:S:nature ω:L:nature+position ι:S:unknown α:S:unknown η:L:nature ι:S:lexicon α:S:unknown υ:L:position ε:L:position ω:L:nature+position ε:S:nature ε:S:nature ο:L:position ω:L:line_final,ψυχρὸς ἐὼν διάησι δασυστέρνων περ ἐόντων.
Works and Days,515,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.5,1,0,correption;lexicon_overridden,αι:L:nature ε:S:nature ι:S:lexicon α:L:lexicon ι:L:lexicon ου:L:nature ο:S:nature ο:S:nature ε:L:position ε:S:nature αι:S:nature ου:L:nature ε:S:nature ι:S:lexicon ι:L:position ει:L:line_final,"καί τε διὰ ῥινοῦ βοὸς ἔρχεται, οὐδέ μιν ἴσχει·"
Works and Days,516,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,αι:L:nature ε:S:nature ι:S:lexicon αι:L:nature α:S:lexicon α:S:lexicon η:L:nature ι:S:lexicon α:S:unknown υ:L:position ι:S:unknown α:S:lexicon ω:L:nature ε:S:nature α:S:lexicon ου:L:nature ι:L:lexicon,"καί τε δι’ αἶγα ἄησι τανύτριχα· πώεα δ’ οὔ τι,"
Works and Days,517,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,3,,ου:L:nature ε:S:nature ε:S:nature η:L:nature ε:S:nature α:S:unknown αι:L:nature+position ι:S:lexicon ε:S:nature αυ:L:nature ω:L:nature ου:L:nature ι:S:unknown α:S:unknown η:L:nature ι:L:lexicon,"οὕνεκ’ ἐπηεταναὶ τρίχες αὐτῶν, οὐ διάησιν"
Works and Days,518,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,ι:L:lexicon α:S:lexicon ε:S:nature ου:L:nature ο:S:nature ε:S:nature ου:L:nature+position ο:S:nature α:S:unknown ο:L:position ε:S:nature ε:S:nature ο:L:position α:S:lexicon ι:S:lexicon η:L:nature ι:L:lexicon,ἲς ἀνέμου Βορέου· τροχαλὸν δὲ γέροντα τίθησιν.
Works and Days,519,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,4,,αι:L:nature ι:S:lexicon α:S:lexicon α:L:position ε:S:nature ι:S:lexicon η:L:nature α:S:unknown α:S:unknown ο:L:position ο:S:nature ο:S:nature ου:L:nature ι:S:unknown α:S:unknown η:L:nature ι:L:lexicon,"καὶ διὰ παρθενικῆς ἁπαλόχροος οὐ διάησιν,"
Works and Days,520,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,η:L:nature ε:S:nature ο:S:nature ω:L:nature ε:L:position ο:L:position ε:S:nature ι:S:lexicon η:L:nature α:S:lexicon α:S:lexicon η:L:nature ε:S:nature ι:S:lexicon ι:L:position ει:L:line_final,ἥτε δόμων ἔντοσθε φίλῃ παρὰ μητέρι μίμνει
Works and Days,521,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,1.0,1,0,lexicon_overridden,ου:L:nature ω:L:nature ε:L:position α:S:lexicon ι:S:lexicon υι:L:nature α:S:lexicon ο:S:nature υ:L:position υ:L:lexicon ου:L:nature α:S:lexicon ο:S:nature ι:L:lexicon η:L:line_final,οὔ πω ἔργα ἰδυῖα πολυχρύσου Ἀφροδίτης·
Works and Days,522,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ευ:L:nature ε:S:nature ο:S:nature ε:L:position α:S:lexicon ε:S:nature η:L:nature ε:S:nature ε:S:nature α:L:lexicon ο:S:nature α:S:lexicon αι:L:nature ι:S:lexicon ε:S:nature αι:L:nature ω:L:line_final,εὖ τε λοεσσαμένη τέρενα χρόα καὶ λίπ’ ἐλαίῳ
Works and Days,523,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.5,1,1,correption,ι:L:lexicon α:S:lexicon ε:S:nature η:L:nature υ:S:unknown ι:S:lexicon η:L:nature α:S:lexicon α:S:lexicon ε:L:position ε:S:nature αι:S:nature ε:L:position ο:S:nature ι:S:lexicon οι:L:nature ου:L:line_final,χρισαμένη μυχίη καταλέξεται ἔνδοθι οἴκου
Works and Days,524,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,η:L:nature α:S:lexicon ι:S:lexicon ει:L:nature ε:S:nature ι:S:lexicon ω:L:nature ο:S:nature α:S:unknown ο:L:position ε:S:nature ο:S:nature ο:L:position ο:S:nature α:S:lexicon ε:L:position ει:L:line_final,"ἤματι χειμερίῳ, ὅτ’ ἀνόστεος ὃν πόδα τένδει"
Works and Days,525,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,0,,ε:L:position α:S:lexicon υ:S:lexicon ω:L:nature οι:L:nature ω:L:nature αι:L:nature η:L:nature ε:S:nature ι:S:lexicon ευ:L:nature α:S:lexicon ε:S:nature οι:L:nature ι:L:lexicon,ἔν τ’ ἀπύρῳ οἴκῳ καὶ ἤθεσι λευγαλέοισιν.
Works and Days,526,True,LSSLSSLLLSSLLLL,LSSLSSLLLSSLLLL,3.0,1,0,correption;lexicon_overridden,ου:L:nature ε:S:nature οι:S:nature η:L:nature ε:S:nature ι:S:lexicon ο:L:position ει:L:nature+position υ:L:lexicon ο:S:nature ο:S:nature ο:L:position η:L:nature η:L:nature αι:L:line_final,οὐδέ οἱ ἠέλιος δείκνυ νομὸν ὁρμηθῆναι·
Works and Days,527,True,LSSLSSLLLLLSSLL,LSSLSSLLLLLSSLL,0.0,1,0,,α:L:position ε:S:nature ι:S:lexicon υ:L:lexicon α:S:lexicon ε:S:nature ω:L:nature α:L:lexicon ω:L:nature+position η:L:nature ο:L:position ε:S:nature ο:S:nature ι:L:lexicon ε:L:line_final,ἀλλ’ ἐπὶ κυανέων ἀνδρῶν δῆμόν τε πόλιν τε
Works and Days,528,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,1,,ω:L:nature α:L:circumflex αι:L:nature+position α:S:lexicon ι:S:unknown ο:L:position ε:S:nature α:S:lexicon ε:L:position η:L:nature ε:L:position ι:S:lexicon α:S:lexicon ει:L:nature ει:L:line_final,"στρωφᾶται, βράδιον δὲ Πανελλήνεσσι φαείνει."
Works and Days,529,True,LSSLSSLLLSSLLLL,LSSLSSLLLSSLLLL,2.0,1,1,correption,αι:L:nature ο:S:nature ε:S:nature η:L:nature ε:S:nature α:S:lexicon οι:L:nature αι:L:nature η:L:nature ε:S:nature οι:S:nature υ:L:unknown η:L:nature οι:L:nature αι:L:line_final,καὶ τότε δὴ κεραοὶ καὶ νήκεροι ὑληκοῖται
Works and Days,530,True,LLLSSLSSLSSLLLL,LLLSSLSSLSSLLLL,1.5,1,2,,υ:L:position ο:L:position υ:L:unknown ι:S:unknown ο:S:nature ω:L:nature+position ε:S:nature α:S:lexicon α:L:lexicon ι:S:lexicon α:S:lexicon η:L:nature+position η:L:nature ε:L:position α:L:lexicon,λυγρὸν μυλιόωντες ἀνὰ δρία βησσήεντα
Works and Days,531,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,0,,ευ:L:nature ου:L:nature ι:L:lexicon αι:L:nature α:L:lexicon ι:S:lexicon ε:S:nature ι:L:lexicon ε:S:nature ι:S:lexicon ου:L:nature ο:S:nature ε:S:nature η:L:nature ε:L:line_final,"φεύγουσιν· καὶ πᾶσιν ἐνὶ φρεσὶ τοῦτο μέμηλεν,"
Works and Days,532,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,0,,ω:L:nature+position ε:S:nature α:S:lexicon αι:L:nature ο:S:nature ε:S:nature οι:L:nature υ:S:lexicon ι:S:lexicon ου:L:nature+position ευ:L:nature+position ω:L:nature α:S:lexicon ε:S:nature ω:L:nature ι:L:lexicon,ὡς σκέπα μαιόμενοι πυκινοὺς κευθμῶνας ἔχωσι
Works and Days,533,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,0,correption,αι:L:nature+position α:S:paroxytone_short_ultima υ:S:lexicon ε:L:position η:L:nature ε:L:position ο:S:nature ε:S:nature η:L:nature+position ι:S:lexicon ο:S:nature ι:L:lexicon ο:S:nature ω:S:nature ι:L:lexicon οι:L:line_final,"καὶ γλάφυ πετρῆεν· τότε δὴ τρίποδι βροτῷ ἶσοι,"
Works and Days,534,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,1,,ου:L:nature ε:S:nature ι:S:lexicon ω:L:nature α:S:lexicon ε:S:nature α:L:unknown ε:S:nature α:S:lexicon η:L:nature ει:L:nature ου:L:nature α:S:lexicon ο:S:nature α:L:lexicon αι:L:line_final,"οὗ τ’ ἐπὶ νῶτα ἔαγε, κάρη δ’ εἰς οὖδας ὁρᾶται,"
Works and Days,535,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,ω:L:nature ι:S:lexicon ε:S:nature οι:L:nature οι:L:nature ω:L:nature ι:S:lexicon α:S:lexicon ευ:L:nature ο:S:nature ε:S:nature οι:L:nature ι:S:paroxytone_short_ultima α:S:lexicon ευ:L:nature η:L:line_final,"τῷ ἴκελοι φοιτῶσιν, ἀλευόμενοι νίφα λευκήν."
Works and Days,536,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,αι:L:nature ο:S:nature ε:S:nature ε:L:position α:L:lexicon αι:L:nature ε:S:nature υ:S:lexicon α:L:lexicon ο:S:nature ο:S:nature ω:L:nature+position ε:S:nature ε:S:nature ευ:L:nature ω:L:line_final,"καὶ τότε ἕσσασθαι ἔρυμα χροός, ὥς σε κελεύω,"
Works and Days,537,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,1.0,1,0,metrical_lengthening,αι:L:nature α:L:lexicon ε:L:nature α:S:lexicon α:S:lexicon η:L:nature+position αι:L:nature ε:L:position ι:S:lexicon ο:S:nature ε:L:position α:S:lexicon ι:S:lexicon ω:L:nature α:L:lexicon,χλαῖνάν τε μαλακὴν καὶ τερμιόεντα χιτῶνα·
Works and Days,538,True,LSSLLLLLSSLLLL,LSSLLLLLSSLLLL,1.5,1,1,,η:L:nature ο:S:nature ι:S:lexicon ε:L:position αυ:L:nature ω:L:nature ο:L:position η:L:nature+position ο:S:nature α:S:lexicon η:L:nature υ:L:unknown α:L:position αι:L:line_final,στήμονι δ’ ἐν παύρῳ πολλὴν κρόκα μηρύσασθαι·
Works and Days,539,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,η:L:nature+position ε:S:nature ι:S:unknown ε:L:position α:L:position αι:L:nature ι:S:lexicon α:S:lexicon οι:L:nature+position ι:S:lexicon ε:S:nature α:L:position ε:S:nature ε:S:nature ω:L:nature ι:L:lexicon,"τὴν περιέσσασθαι, ἵνα τοι τρίχες ἀτρεμέωσι,"
Works and Days,540,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,0,,η:L:nature ο:L:position αι:L:nature+position ι:L:position ω:L:nature ι:S:lexicon α:S:lexicon ει:L:nature ο:S:nature ε:S:nature αι:L:nature α:S:lexicon α:S:lexicon ω:L:nature α:L:lexicon,μηδ’ ὀρθαὶ φρίσσωσιν ἀειρόμεναι κατὰ σῶμα.
Works and Days,541,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,1.0,1,0,metrical_lengthening,α:L:position ι:S:lexicon ε:S:nature ο:L:position ι:S:lexicon ε:S:nature ι:L:lexicon α:S:lexicon ο:S:nature ο:L:nature ι:L:lexicon ι:L:lexicon α:S:lexicon ε:S:nature οι:L:nature ο:L:line_final,ἀμφὶ δὲ ποσσὶ πέδιλα βοὸς ἶφι κταμένοιο
Works and Days,542,True,LSSLLLLLLLSSLL,LSSLLLLLLLSSLL,0.0,1,0,,α:L:lexicon ε:S:nature α:S:lexicon η:L:nature α:L:lexicon αι:L:nature ι:L:lexicon οι:L:nature ε:L:position ο:L:position ε:S:nature υ:S:lexicon α:L:lexicon α:L:lexicon,"ἄρμενα δήσασθαι, πίλοις ἔντοσθε πυκάσσας."
Works and Days,543,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ω:L:nature ο:S:nature ο:S:nature ω:L:nature+position ε:S:nature ι:S:lexicon ω:L:nature ο:S:nature ο:S:nature α:L:lexicon υ:S:paroxytone_short_ultima ο:S:nature ω:L:nature ι:S:lexicon ο:S:nature ε:L:position η:L:line_final,"πρωτογόνων δ’ ἐρίφων, ὁπότ’ ἂν κρύος ὥριον ἔλθῃ,"
