id,book,idx,perseus_n,status,reason,dur,lead,trail,speech,peak,trimmed_dur,text,text_scanned,wav,clean_wav,text_clean,split
b9_l700,9,700,704,ok,,5.973,0.180,0.453,5.340,-7.4,5.570,ἀλλ’ ἄγεθ’ ὡς ἂν ἐγὼ εἴπω πειθώμεθα πάντες·,ἀλλ’ ἄγεθ’ ὡς ἂν ἐγὼ εἴπω πειθώμεθα πάντες·,data/iliad/raw/Homer/Iliad/book_9/line_700.mp4,data/iliad/wavs/b9_l700.wav,ἀλλ’ ἄγεθ’ ὡς ἂν ἐγὼ εἴπω πειθώμεθα πάντες·,train
b9_l701,9,701,705,ok,,5.973,0.020,0.133,5.820,-8.0,5.570,νῦν μὲν κοιμήσασθε τεταρπόμενοι φίλον ἦτορ,νῦν μὲν κοιμήσασθε τεταρπόμενοι φίλον ἦτορ,data/iliad/raw/Homer/Iliad/book_9/line_701.mp4,data/iliad/wavs/b9_l701.wav,νῦν μὲν κοιμήσασθε τεταρπόμενοι φίλον ἦτορ,train
b9_l702,9,702,706,ok,,5.973,0.020,0.173,5.780,-8.6,5.590,σίτου καὶ οἴνοιο· τὸ γὰρ μένος ἐστὶ καὶ ἀλκή·,σίτου καὶ οἴνοιο· τὸ γὰρ μένος ἐστὶ καὶ ἀλκή·,data/iliad/raw/Homer/Iliad/book_9/line_702.mp4,data/iliad/wavs/b9_l702.wav,σίτου καὶ οἴνοιο· τὸ γὰρ μένος ἐστὶ καὶ ἀλκή·,train
b9_l703,9,703,707,ok,,5.973,0.080,0.133,5.760,-8.7,5.670,"αὐτὰρ ἐπεί κε φανῇ καλὴ ῥοδοδάκτυλος Ἠώς,","αὐτὰρ ἐπεί κε φανῇ καλὴ ῥοδοδάκτυλος Ἠώς,",data/iliad/raw/Homer/Iliad/book_9/line_703.mp4,data/iliad/wavs/b9_l703.wav,"αὐτὰρ ἐπεί κε φανῇ καλὴ ῥοδοδάκτυλος Ἠώς,",train
b9_l704,9,704,708,ok,,5.973,0.100,0.093,5.780,-9.1,5.030,καρπαλίμως πρὸ νεῶν ἐχέμεν λαόν τε καὶ ἵππους,καρπαλίμως πρὸ νεῶν ἐχέμεν λαόν τε καὶ ἵππους,data/iliad/raw/Homer/Iliad/book_9/line_704.mp4,data/iliad/wavs/b9_l704.wav,καρπαλίμως πρὸ νεῶν ἐχέμεν λαόν τε καὶ ἵππους,train
b9_l705,9,705,709,ok,,5.973,0.060,1.153,4.760,-7.8,4.910,"ὀτρύνων, καὶ δ’αὐτὸς ἐνὶ πρώτοισι μάχεσθαι.","ὀτρύνων, καὶ δ’αὐτὸς ἐνὶ πρώτοισι μάχεσθαι.",data/iliad/raw/Homer/Iliad/book_9/line_705.mp4,data/iliad/wavs/b9_l705.wav,"ὀτρύνων, καὶ δ’ αὐτὸς ἐνὶ πρώτοισι μάχεσθαι.",train
b9_l706,9,706,710,ok,,6.059,0.280,0.019,5.760,-11.1,5.879,"ὣς ἔφαθ’, οἳ δ’ἄρα πάντες ἐπῄνησαν βασιλῆες","ὣς ἔφαθ’, οἳ δ’ἄρα πάντες ἐπῄνησαν βασιλῆες",data/iliad/raw/Homer/Iliad/book_9/line_706.mp4,data/iliad/wavs/b9_l706.wav,"ὣς ἔφαθ’, οἳ δ’ ἄρα πάντες ἐπῄνησαν βασιλῆες",train
b9_l707,9,707,711,ok,,5.973,0.020,0.613,5.340,-10.3,5.490,μῦθον ἀγασσάμενοι Διομήδεος ἱπποδάμοιο.,μῦθον ἀγασσάμενοι Διομήδεος ἱπποδάμοιο.,data/iliad/raw/Homer/Iliad/book_9/line_707.mp4,data/iliad/wavs/b9_l707.wav,μῦθον ἀγασσάμενοι Διομήδεος ἱπποδάμοιο.,train
b9_l708,9,708,712,ok,,5.973,0.100,0.513,5.360,-10.7,5.610,"καὶ τότε δὴ σπείσαντες ἔβαν κλισίην δὲ ἕκαστος,","καὶ τότε δὴ σπείσαντες ἔβαν κλισίην δὲ ἕκαστος,",data/iliad/raw/Homer/Iliad/book_9/line_708.mp4,data/iliad/wavs/b9_l708.wav,"καὶ τότε δὴ σπείσαντες ἔβαν κλισίην δὲ ἕκαστος,",train
b9_l709,9,709,713,ok,,5.973,0.140,0.813,5.020,-8.3,5.270,ἔνθα δὲ κοιμήσαντο καὶ ὕπνου δῶρον ἕλοντο.,ἔνθα δὲ κοιμήσαντο καὶ ὕπνου δῶρον ἕλοντο.,data/iliad/raw/Homer/Iliad/book_9/line_709.mp4,data/iliad/wavs/b9_l709.wav,ἔνθα δὲ κοιμήσαντο καὶ ὕπνου δῶρον ἕλοντο.,train
b9_l710,9,710,,excluded,no_such_line (index beyond Chamberlain's text; vulgate numbering differs),,,,,,,,,data/iliad/raw/Homer/Iliad/book_9/line_710.mp4,,,
b9_l711,9,711,,excluded,no_such_line (index beyond Chamberlain's text; vulgate numbering differs),,,,,,,,,data/iliad/raw/Homer/Iliad/book_9/line_711.mp4,,,
b9_l712,9,712,,excluded,no_such_line (index beyond Chamberlain's text; vulgate numbering differs),,,,,,,,,data/iliad/raw/Homer/Iliad/book_9/line_712.mp4,,,
b9_l713,9,713,,excluded,no_such_line (index beyond Chamberlain's text; vulgate numbering differs),,,,,,,,,data/iliad/raw/Homer/Iliad/book_9/line_713.mp4,,,
b10_l1,10,1,1,ok,,6.059,0.220,0.099,5.740,-8.4,5.670,ἄλλοι μὲν παρὰ νηυσὶν ἀριστῆες Παναχαιῶν,ἄλλοι μὲν παρὰ νηυσὶν ἀριστῆες Παναχαιῶν,data/iliad/raw/Homer/Iliad/book_10/line_1.mp4,data/iliad/wavs/b10_l1.wav,ἄλλοι μὲν παρὰ νηυσὶν ἀριστῆες Παναχαιῶν,train
b10_l2,10,2,2,ok,,5.973,0.100,0.013,5.860,-7.5,5.790,εὗδον παννύχιοι μαλακῷ δεδμημένοι ὕπνῳ·,εὗδον παννύχιοι μαλακῷ δεδμημένοι ὕπνῳ·,data/iliad/raw/Homer/Iliad/book_10/line_2.mp4,data/iliad/wavs/b10_l2.wav,εὗδον παννύχιοι μαλακῷ δεδμημένοι ὕπνῳ·,train
b10_l3,10,3,3,ok,,5.973,0.120,0.013,5.840,-9.0,5.953,ἀλλ’ οὐκ Ἀτρεΐδην Ἀγαμέμνονα ποιμένα λαῶν,ἀλλ’ οὐκ Ἀτρεΐδην Ἀγαμέμνονα ποιμένα λαῶν,data/iliad/raw/Homer/Iliad/book_10/line_3.mp4,data/iliad/wavs/b10_l3.wav,ἀλλ’ οὐκ Ἀτρεΐδην Ἀγαμέμνονα ποιμένα λαῶν,train
b10_l4,10,4,4,ok,,5.973,0.120,0.053,5.800,-8.6,5.310,ὕπνος ἔχε γλυκερὸς πολλὰ φρεσὶν ὁρμαίνοντα.,ὕπνος ἔχε γλυκερὸς πολλὰ φρεσὶν ὁρμαίνοντα.,data/iliad/raw/Homer/Iliad/book_10/line_4.mp4,data/iliad/wavs/b10_l4.wav,ὕπνος ἔχε γλυκερὸς πολλὰ φρεσὶν ὁρμαίνοντα.,train
b10_l5,10,5,5,ok,,5.973,0.120,0.133,5.720,-8.0,5.450,ὡς δ’ὅτ’ ἂν ἀστράπτῃ πόσις Ἥρης ἠϋκόμοιο,ὡς δ’ὅτ’ ἂν ἀστράπτῃ πόσις Ἥρης ἠϋκόμοιο,data/iliad/raw/Homer/Iliad/book_10/line_5.mp4,data/iliad/wavs/b10_l5.wav,ὡς δ’ ὅτ’ ἂν ἀστράπτῃ πόσις Ἥρης ἠϋκόμοιο,train
b10_l6,10,6,6,ok,,5.973,0.100,0.033,5.840,-9.7,5.670,τεύχων ἢ πολὺν ὄμβρον ἀθέσφατον ἠὲ χάλαζαν,τεύχων ἢ πολὺν ὄμβρον ἀθέσφατον ἠὲ χάλαζαν,data/iliad/raw/Homer/Iliad/book_10/line_6.mp4,data/iliad/wavs/b10_l6.wav,τεύχων ἢ πολὺν ὄμβρον ἀθέσφατον ἠὲ χάλαζαν,train
b10_l7,10,7,7,ok,,5.973,0.100,1.153,4.720,-8.2,4.970,"ἢ νιφετόν, ὅτε πέρ τε χιὼν ἐπάλυνεν ἀρούρας,","ἢ νιφετόν, ὅτε πέρ τε χιὼν ἐπάλυνεν ἀρούρας,",data/iliad/raw/Homer/Iliad/book_10/line_7.mp4,data/iliad/wavs/b10_l7.wav,"ἢ νιφετόν, ὅτε πέρ τε χιὼν ἐπάλυνεν ἀρούρας,",train
b10_l8,10,8,8,ok,,5.973,0.180,0.053,5.740,-8.1,5.890,"ἠέ ποθι πτολέμοιο μέγα στόμα πευκεδανοῖο,","ἠέ ποθι πτολέμοιο μέγα στόμα πευκεδανοῖο,",data/iliad/raw/Homer/Iliad/book_10/line_8.mp4,data/iliad/wavs/b10_l8.wav,"ἠέ ποθι πτολέμοιο μέγα στόμα πευκεδανοῖο,",train
b10_l9,10,9,9,ok,,6.059,0.200,0.019,5.840,-10.2,5.959,ὣς πυκίν’ ἐν στήθεσσιν ἀνεστενάχιζ’ Ἀγαμέμνων,ὣς πυκίν’ ἐν στήθεσσιν ἀνεστενάχιζ’ Ἀγαμέμνων,data/iliad/raw/Homer/Iliad/book_10/line_9.mp4,data/iliad/wavs/b10_l9.wav,ὣς πυκίν’ ἐν στήθεσσιν ἀνεστενάχιζ’ Ἀγαμέμνων,train
b10_l10,10,10,10,ok,,5.973,0.060,0.433,5.480,-10.7,5.670,"νειόθεν ἐκ κραδίης, τρομέοντο δέ οἱ φρένες ἐντός.","νειόθεν ἐκ κραδίης, τρομέοντο δέ οἱ φρένες ἐντός.",data/iliad/raw/Homer/Iliad/book_10/line_10.mp4,data/iliad/wavs/b10_l10.wav,"νειόθεν ἐκ κραδίης, τρομέοντο δέ οἱ φρένες ἐντός.",train
b10_l11,10,11,11,ok,,5.973,0.140,0.713,5.120,-7.4,5.350,"ἤτοι ὅτ’ ἐς πεδίον τὸ Τρωϊκὸν ἀθρήσειε,","ἤτοι ὅτ’ ἐς πεδίον τὸ Τρωϊκὸν ἀθρήσειε,",data/iliad/raw/Homer/Iliad/book_10/line_11.mp4,data/iliad/wavs/b10_l11.wav,"ἤτοι ὅτ’ ἐς πεδίον τὸ Τρωϊκὸν ἀθρήσειε,",train
b10_l12,10,12,12,ok,,5.973,0.080,0.013,5.880,-8.7,5.350,θαύμαζεν πυρὰ πολλὰ τὰ καίετο Ἰλιόθι πρὸ,θαύμαζεν πυρὰ πολλὰ τὰ καίετο Ἰλιόθι πρὸ,data/iliad/raw/Homer/Iliad/book_10/line_12.mp4,data/iliad/wavs/b10_l12.wav,θαύμαζεν πυρὰ πολλὰ τὰ καίετο Ἰλιόθι πρὸ,train
b10_l13,10,13,13,ok,,6.144,0.240,0.044,5.860,-9.1,4.930,αὐλῶν συρίγγων τ’ἐνοπὴν ὅμαδόν τ’ἀνθρώπων.,αὐλῶν συρίγγων τ’ἐνοπὴν ὅμαδόν τ’ἀνθρώπων.,data/iliad/raw/Homer/Iliad/book_10/line_13.mp4,data/iliad/wavs/b10_l13.wav,αὐλῶν συρίγγων τ’ ἐνοπὴν ὅμαδόν τ’ ἀνθρώπων.,train
b10_l14,10,14,14,ok,,6.059,0.240,1.039,4.780,-9.1,5.010,"αὐτὰρ ὅτ’ ἐς νῆάς τε ἴδοι καὶ λαὸν Ἀχαιῶν,","αὐτὰρ ὅτ’ ἐς νῆάς τε ἴδοι καὶ λαὸν Ἀχαιῶν,",data/iliad/raw/Homer/Iliad/book_10/line_14.mp4,data/iliad/wavs/b10_l14.wav,"αὐτὰρ ὅτ’ ἐς νῆάς τε ἴδοι καὶ λαὸν Ἀχαιῶν,",train
b10_l15,10,15,15,ok,,5.973,0.120,0.013,5.840,-7.9,5.953,πολλὰς ἐκ κεφαλῆς προθελύμνους ἕλκετο χαίτας,πολλὰς ἐκ κεφαλῆς προθελύμνους ἕλκετο χαίτας,data/iliad/raw/Homer/Iliad/book_10/line_15.mp4,data/iliad/wavs/b10_l15.wav,πολλὰς ἐκ κεφαλῆς προθελύμνους ἕλκετο χαίτας,train
b10_l16,10,16,16,ok,,5.973,0.100,0.013,5.860,-6.7,5.650,"ὑψόθ’ ἐόντι Διί, μέγα δ’ἔστενε κυδάλιμον κῆρ.","ὑψόθ’ ἐόντι Διί, μέγα δ’ἔστενε κυδάλιμον κῆρ.",data/iliad/raw/Homer/Iliad/book_10/line_16.mp4,data/iliad/wavs/b10_l16.wav,"ὑψόθ’ ἐόντι Διί, μέγα δ’ ἔστενε κυδάλιμον κῆρ.",train
b10_l17,10,17,17,ok,,5.973,0.080,0.013,5.880,-9.3,5.973,ἥδε δέ οἱ κατὰ θυμὸν ἀρίστη φαίνετο βουλὴ,ἥδε δέ οἱ κατὰ θυμὸν ἀρίστη φαίνετο βουλὴ,data/iliad/raw/Homer/Iliad/book_10/line_17.mp4,data/iliad/wavs/b10_l17.wav,ἥδε δέ οἱ κατὰ θυμὸν ἀρίστη φαίνετο βουλὴ,train
b10_l18,10,18,18,ok,,5.973,0.020,0.313,5.640,-10.3,5.790,"Νέστορ’ ἔπι πρῶτον Νηλήϊον ἐλθέμεν ἀνδρῶν,","Νέστορ’ ἔπι πρῶτον Νηλήϊον ἐλθέμεν ἀνδρῶν,",data/iliad/raw/Homer/Iliad/book_10/line_18.mp4,data/iliad/wavs/b10_l18.wav,"Νέστορ’ ἔπι πρῶτον Νηλήϊον ἐλθέμεν ἀνδρῶν,",train
b10_l19,10,19,19,ok,,6.059,0.180,1.499,4.380,-11.1,4.630,"εἴ τινά οἱ σὺν μῆτιν ἀμύμονα τεκτήναιτο,","εἴ τινά οἱ σὺν μῆτιν ἀμύμονα τεκτήναιτο,",data/iliad/raw/Homer/Iliad/book_10/line_19.mp4,data/iliad/wavs/b10_l19.wav,"εἴ τινά οἱ σὺν μῆτιν ἀμύμονα τεκτήναιτο,",train
b10_l20,10,20,20,ok,,5.973,0.020,0.053,5.900,-9.6,5.450,ἥ τις ἀλεξίκακος πᾶσιν Δαναοῖσι γένοιτο.,ἥ τις ἀλεξίκακος πᾶσιν Δαναοῖσι γένοιτο.,data/iliad/raw/Homer/Iliad/book_10/line_20.mp4,data/iliad/wavs/b10_l20.wav,ἥ τις ἀλεξίκακος πᾶσιν Δαναοῖσι γένοιτο.,train
b10_l21,10,21,21,ok,,5.973,0.160,0.153,5.660,-7.8,4.590,"ὀρθωθεὶς δ’ἔνδυνε περὶ στήθεσσι χιτῶνα,","ὀρθωθεὶς δ’ἔνδυνε περὶ στήθεσσι χιτῶνα,",data/iliad/raw/Homer/Iliad/book_10/line_21.mp4,data/iliad/wavs/b10_l21.wav,"ὀρθωθεὶς δ’ ἔνδυνε περὶ στήθεσσι χιτῶνα,",train
b10_l22,10,22,22,ok,,5.973,0.100,0.013,5.860,-8.6,5.390,"ποσσὶ δ’ὑπὸ λιπαροῖσιν ἐδήσατο καλὰ πέδιλα,","ποσσὶ δ’ὑπὸ λιπαροῖσιν ἐδήσατο καλὰ πέδιλα,",data/iliad/raw/Homer/Iliad/book_10/line_22.mp4,data/iliad/wavs/b10_l22.wav,"ποσσὶ δ’ ὑπὸ λιπαροῖσιν ἐδήσατο καλὰ πέδιλα,",train
b10_l23,10,23,23,ok,,5.973,0.020,1.313,4.640,-8.6,4.790,ἀμφὶ δ’ἔπειτα δαφοινὸν ἑέσσατο δέρμα λέοντος,ἀμφὶ δ’ἔπειτα δαφοινὸν ἑέσσατο δέρμα λέοντος,data/iliad/raw/Homer/Iliad/book_10/line_23.mp4,data/iliad/wavs/b10_l23.wav,ἀμφὶ δ’ ἔπειτα δαφοινὸν ἑέσσατο δέρμα λέοντος,train
b10_l24,10,24,24,ok,,5.973,0.040,0.413,5.520,-9.4,5.690,"αἴθωνος μεγάλοιο ποδηνεκές, εἵλετο δ’ἔγχος.","αἴθωνος μεγάλοιο ποδηνεκές, εἵλετο δ’ἔγχος.",data/iliad/raw/Homer/Iliad/book_10/line_24.mp4,data/iliad/wavs/b10_l24.wav,"αἴθωνος μεγάλοιο ποδηνεκές, εἵλετο δ’ ἔγχος.",train
b10_l25,10,25,25,ok,,5.973,0.140,1.233,4.600,-10.6,4.830,ὣς δ’αὔτως Μενέλαον ἔχε τρόμος· οὐδὲ γὰρ αὐτῷ,ὣς δ’αὔτως Μενέλαον ἔχε τρόμος· οὐδὲ γὰρ αὐτῷ,data/iliad/raw/Homer/Iliad/book_10/line_25.mp4,data/iliad/wavs/b10_l25.wav,ὣς δ’ αὔτως Μενέλαον ἔχε τρόμος· οὐδὲ γὰρ αὐτῷ,train
b10_l26,10,26,26,ok,,5.973,0.120,0.033,5.820,-8.2,5.630,ὕπνος ἐπὶ βλεφάροισιν ἐφίζανε· μή τι πάθοιεν,ὕπνος ἐπὶ βλεφάροισιν ἐφίζανε· μή τι πάθοιεν,data/iliad/raw/Homer/Iliad/book_10/line_26.mp4,data/iliad/wavs/b10_l26.wav,ὕπνος ἐπὶ βλεφάροισιν ἐφίζανε· μή τι πάθοιεν,train
b10_l27,10,27,27,ok,,5.973,0.120,0.013,5.840,-8.7,5.953,"Ἀργεῖοι, τοὶ δὴ ἕθεν εἵνεκα πουλὺν ἐφ’ ὑγρὴν","Ἀργεῖοι, τοὶ δὴ ἕθεν εἵνεκα πουλὺν ἐφ’ ὑγρὴν",data/iliad/raw/Homer/Iliad/book_10/line_27.mp4,data/iliad/wavs/b10_l27.wav,"Ἀργεῖοι, τοὶ δὴ ἕθεν εἵνεκα πουλὺν ἐφ’ ὑγρὴν",train
b10_l28,10,28,28,ok,,5.973,0.160,0.013,5.800,-8.8,5.913,ἤλυθον ἐς Τροίην πόλεμον θρασὺν ὁρμαίνοντες.,ἤλυθον ἐς Τροίην πόλεμον θρασὺν ὁρμαίνοντες.,data/iliad/raw/Homer/Iliad/book_10/line_28.mp4,data/iliad/wavs/b10_l28.wav,ἤλυθον ἐς Τροίην πόλεμον θρασὺν ὁρμαίνοντες.,train
b10_l29,10,29,29,ok,,5.973,0.120,1.553,4.300,-7.3,4.530,παρδαλέῃ μὲν πρῶτα μετάφρενον εὐρὺ κάλυψε,παρδαλέῃ μὲν πρῶτα μετάφρενον εὐρὺ κάλυψε,data/iliad/raw/Homer/Iliad/book_10/line_29.mp4,data/iliad/wavs/b10_l29.wav,παρδαλέῃ μὲν πρῶτα μετάφρενον εὐρὺ κάλυψε,train
b10_l30,10,30,30,ok,,5.973,0.100,1.193,4.680,-9.4,4.870,"ποικίλῃ, αὐτὰρ ἐπὶ στεφάνην κεφαλῆφιν ἀείρας","ποικίλῃ, αὐτὰρ ἐπὶ στεφάνην κεφαλῆφιν ἀείρας",data/iliad/raw/Homer/Iliad/book_10/line_30.mp4,data/iliad/wavs/b10_l30.wav,"ποικίλῃ, αὐτὰρ ἐπὶ στεφάνην κεφαλῆφιν ἀείρας",train
b10_l31,10,31,31,ok,,5.973,0.100,0.093,5.780,-13.4,5.630,"θήκατο χαλκείην, δόρυ δ’εἵλετο χειρὶ παχείῃ.","θήκατο χαλκείην, δόρυ δ’εἵλετο χειρὶ παχείῃ.",data/iliad/raw/Homer/Iliad/book_10/line_31.mp4,data/iliad/wavs/b10_l31.wav,"θήκατο χαλκείην, δόρυ δ’ εἵλετο χειρὶ παχείῃ.",train
b10_l32,10,32,32,ok,,5.973,0.040,0.033,5.900,-8.3,5.850,"βῆ δ’ἴμεν ἀνστήσων ὃν ἀδελφεόν, ὃς μέγα πάντων","βῆ δ’ἴμεν ἀνστήσων ὃν ἀδελφεόν, ὃς μέγα πάντων",data/iliad/raw/Homer/Iliad/book_10/line_32.mp4,data/iliad/wavs/b10_l32.wav,"βῆ δ’ ἴμεν ἀνστήσων ὃν ἀδελφεόν, ὃς μέγα πάντων",train
b10_l33,10,33,33,ok,,5.973,0.120,0.053,5.800,-10.0,5.670,"Ἀργείων ἤνασσε, θεὸς δ’ὣς τίετο δήμῳ.","Ἀργείων ἤνασσε, θεὸς δ’ὣς τίετο δήμῳ.",data/iliad/raw/Homer/Iliad/book_10/line_33.mp4,data/iliad/wavs/b10_l33.wav,"Ἀργείων ἤνασσε, θεὸς δ’ ὣς τίετο δήμῳ.",train
b10_l34,10,34,34,ok,,5.973,0.140,0.133,5.700,-7.3,5.430,τὸν δ’εὗρ’ ἀμφ’ ὤμοισι τιθήμενον ἔντεα καλὰ,τὸν δ’εὗρ’ ἀμφ’ ὤμοισι τιθήμενον ἔντεα καλὰ,data/iliad/raw/Homer/Iliad/book_10/line_34.mp4,data/iliad/wavs/b10_l34.wav,τὸν δ’ εὗρ’ ἀμφ’ ὤμοισι τιθήμενον ἔντεα καλὰ,train
b10_l35,10,35,35,ok,,5.973,0.020,0.013,5.940,-10.1,5.770,νηῒ πάρα πρύμνῃ· τῷ δ’ἀσπάσιος γένετ’ ἐλθών.,νηῒ πάρα πρύμνῃ· τῷ δ’ἀσπάσιος γένετ’ ἐλθών.,data/iliad/raw/Homer/Iliad/book_10/line_35.mp4,data/iliad/wavs/b10_l35.wav,νηῒ πάρα πρύμνῃ· τῷ δ’ ἀσπάσιος γένετ’ ἐλθών.,train
b10_l36,10,36,36,ok,,5.973,0.160,0.453,5.360,-9.2,5.550,τὸν πρότερος προσέειπε βοὴν ἀγαθὸς Μενέλαος·,τὸν πρότερος προσέειπε βοὴν ἀγαθὸς Μενέλαος·,data/iliad/raw/Homer/Iliad/book_10/line_36.mp4,data/iliad/wavs/b10_l36.wav,τὸν πρότερος προσέειπε βοὴν ἀγαθὸς Μενέλαος·,train
b10_l37,10,37,37,ok,,6.059,0.200,0.079,5.780,-8.4,5.959,τίφθ’ οὕτως ἠθεῖε κορύσσεαι; ἦ τιν’ ἑταίρων,τίφθ’ οὕτως ἠθεῖε κορύσσεαι; ἦ τιν’ ἑταίρων,data/iliad/raw/Homer/Iliad/book_10/line_37.mp4,data/iliad/wavs/b10_l37.wav,τίφθ’ οὕτως ἠθεῖε κορύσσεαι; ἦ τιν’ ἑταίρων,train
b10_l38,10,38,38,ok,,5.973,0.040,0.133,5.800,-9.4,5.790,ὀτρυνέεις Τρώεσσιν ἐπίσκοπον; ἀλλὰ μάλ’ αἰνῶς,ὀτρυνέεις Τρώεσσιν ἐπίσκοπον; ἀλλὰ μάλ’ αἰνῶς,data/iliad/raw/Homer/Iliad/book_10/line_38.mp4,data/iliad/wavs/b10_l38.wav,ὀτρυνέεις Τρώεσσιν ἐπίσκοπον; ἀλλὰ μάλ’ αἰνῶς,train
b10_l39,10,39,39,ok,,5.973,0.020,0.013,5.940,-9.1,4.710,δείδω μὴ οὔ τίς τοι ὑπόσχηται τόδε ἔργον,δείδω μὴ οὔ τίς τοι ὑπόσχηται τόδε ἔργον,data/iliad/raw/Homer/Iliad/book_10/line_39.mp4,data/iliad/wavs/b10_l39.wav,δείδω μὴ οὔ τίς τοι ὑπόσχηται τόδε ἔργον,train
b10_l40,10,40,40,ok,,5.973,0.100,0.333,5.540,-8.1,5.770,ἄνδρας δυσμενέας σκοπιαζέμεν οἶος ἐπελθὼν,ἄνδρας δυσμενέας σκοπιαζέμεν οἶος ἐπελθὼν,data/iliad/raw/Homer/Iliad/book_10/line_40.mp4,data/iliad/wavs/b10_l40.wav,ἄνδρας δυσμενέας σκοπιαζέμεν οἶος ἐπελθὼν,train
b10_l41,10,41,41,ok,,5.973,0.040,0.413,5.520,-9.2,5.710,νύκτα δι’ ἀμβροσίην· μάλα τις θρασυκάρδιος ἔσται.,νύκτα δι’ ἀμβροσίην· μάλα τις θρασυκάρδιος ἔσται.,data/iliad/raw/Homer/Iliad/book_10/line_41.mp4,data/iliad/wavs/b10_l41.wav,νύκτα δι’ ἀμβροσίην· μάλα τις θρασυκάρδιος ἔσται.,train
