word,nucleus,length
τόφρά,1,S
τόφρα,1,S
τύνη,0,L
τύχε,0,S
τύχωμι,0,S
τύχῃ,0,S
τύχῃσι,0,S
τύχῃσι,2,S
τύψας,1,L
τἆλλα,1,S
τὰ,0,S
τὰρ,0,S
τὰς,0,L
τῇσι,1,S
τῇσιν,1,S
τῖε,0,L
τῖεν,0,L
τῖον,0,L
τῖσον,0,L
τῖ’,0,L
τ’αἰγίοχος,1,S
τ’αἰγεΐδην,2,S
τ’αἰγιαλόν,1,S
τ’αἰγιαλόν,2,S
τ’αἰγιόχοιο,1,S
τ’αἰγυπιοὶ,1,S
τ’αἰγυπιοὶ,2,S
τ’αἰγυπιὸς,1,S
τ’αἰγυπιὸς,2,S
τ’αἰπεινὰ,2,S
τ’αἰπόλια,2,S
τ’αἰσχύνωσι,1,L
τ’αἰσχύνωσι,3,S
τ’αἴαντα,2,S
τ’αἴτιος,1,S
τ’αὐτίκα,1,S
τ’αὐτίκα,2,S
τ’αὐχένα,2,S
τ’εἰλυφόων,1,S
τ’εἰμὶ,1,S
τ’εἰρέτριάν,2,S
τ’εἶσι,1,S
τ’εὐποιητάων,3,L
τ’εὐρὺ,1,S
τ’οὐκέτι,2,S
τ’οὐρανὸς,1,S
τ’οὔνομα,2,S
τ’οὔρεσι,2,S
τ’ἀΐσσονται,0,L
τ’ἀΐσσοντε,0,L
τ’ἀγάθωνά,0,S
τ’ἀγάθωνά,1,S
τ’ἀγάθωνά,3,S
τ’ἀγέμεν,0,S
τ’ἀγέρωχοι,0,S
τ’ἀγαθόν,0,S
τ’ἀγαθόν,1,S
τ’ἀγαθός,0,S
τ’ἀγαθός,1,S
τ’ἀγαθὴν,0,S
τ’ἀγαθὴν,1,S
τ’ἀγαθὸς,0,S
τ’ἀγαθὸς,1,S
τ’ἀγανοφροσύνῃ,0,S
τ’ἀγανοφροσύνῃ,1,S
τ’ἀγανοφροσύνῃ,4,S
τ’ἀγανοῖσιν,0,S
τ’ἀγανοῖσιν,1,S
τ’ἀγανοῖσιν,3,S
τ’ἀγεληδὸν,0,S
τ’ἀγοὶ,0,S
τ’ἀγχίαλον,1,S
τ’ἀγχίαλον,2,S
τ’ἀγχεμάχων,2,S
τ’ἀγχισιάδης,1,L
τ’ἀγχισιάδης,2,S
τ’ἀγχισιάδης,3,S
τ’ἀγχιστῖναι,2,L
τ’ἀδάμαντα,0,S
τ’ἀδάμαντα,1,S
τ’ἀδάμαντα,3,S
τ’ἀδάμας,0,S
τ’ἀδάμας,1,S
τ’ἀδάμας,2,L
τ’ἀεκήλια,0,S
τ’ἀεκήλια,3,S
τ’ἀεκήλια,4,S
τ’ἀεργὸς,0,S
τ’ἀθανάτω,0,L
τ’ἀθανάτω,1,S
τ’ἀθανάτω,2,S
τ’ἀκάμαντα,0,S
τ’ἀκάμαντα,1,S
τ’ἀκάμαντα,3,S
τ’ἀκάμαντ’,0,S
τ’ἀκάμαντ’,1,S
τ’ἀκάμας,0,S
τ’ἀκάμας,1,S
τ’ἀκέοντό,0,S
τ’ἀκηδέες,0,S
τ’ἀλέξανδρος,0,S
τ’ἀλέοντο,0,S
τ’ἀλεῖψαι,0,S
τ’ἀλοιφὴ,0,S
τ’ἀλόπην,0,S
τ’ἀλόχῳ,0,S
τ’ἀμάθεια,0,S
τ’ἀμάθεια,1,S
τ’ἀμβροσίῃ,2,S
τ’ἀμείνονές,0,S
τ’ἀμείνω,0,S
τ’ἀμητῆρες,0,L
τ’ἀμφί,1,S
τ’ἀμφίδρυφοί,2,S
τ’ἀμφαράβησε,1,S
τ’ἀμφαράβησε,2,S
τ’ἀμφὶ,1,S
τ’ἀνάπνευσις,0,S
τ’ἀναχάζομαι,0,S
τ’ἀναχάζομαι,1,S
τ’ἀνδροκτασίαι,2,S
τ’ἀνδροκτασίαι,3,S
τ’ἀνδροκτασίας,2,S
τ’ἀνδροκτασίας,3,S
τ’ἀνδροκτασίης,2,S
τ’ἀνδροκτασίης,3,S
τ’ἀνεμοσκεπέων,0,S
τ’ἀνεμώρειαν,0,S
τ’ἀνεχώρησαν,0,S
τ’ἀνιχνεύων,0,S
τ’ἀνστρέψειαν,3,S
τ’ἀντίθεον,1,S
τ’ἀντίφονόν,1,S
τ’ἀντηνορίδας,3,S
τ’ἀντρῶνα,2,S
τ’ἀνὰ,0,S
τ’ἀνὰ,1,S
τ’ἀνὴρ,0,S
τ’ἀπείρητος,0,S
τ’ἀπερείσι’,0,S
τ’ἀπερείσι’,3,S
τ’ἀπολέσθαι,0,S
τ’ἀπολυσόμεθ’,0,S
τ’ἀπολυσόμεθ’,2,L
τ’ἀποτείσομεν,0,S
τ’ἀπ’,0,S
τ’ἀργαλέην,1,S
τ’ἀργαλέῳ,1,S
τ’ἀργυρότοξος,1,S
τ’ἀσθμαίνοντα,3,S
τ’ἀσκάνιόν,1,S
τ’ἀσκάνιόν,2,S
τ’ἀσπαίροντας,3,S
τ’ἀσσάρακός,1,S
τ’ἀσσάρακός,2,S
τ’ἀτάλαντον,0,S
τ’ἀτάλαντον,1,S
τ’ἀτάλαντος,0,S
τ’ἀτάλαντος,1,S
τ’ἀτρεΐδης,2,S
τ’ἀφροδίτη,0,S
τ’ἀφροδίτη,2,L
τ’ἀφυσγετὸν,0,S
τ’ἂν,0,S
τ’ἄγκεα,2,S
τ’ἄγχι,1,S
τ’ἄγχιστα,2,S
τ’ἄλκιμος,1,S
τ’ἄλον,0,S
τ’ἄλοχοι,0,S
τ’ἄλσεα,2,S
τ’ἄλυτόν,0,S
τ’ἄλυτόν,1,S
τ’ἄμεινον,0,S
τ’ἄμοτον,0,S
τ’ἄμυδις,0,S
τ’ἄμυδις,1,S
τ’ἄνακτος,0,S
τ’ἄναλκις,0,S
τ’ἄναλκις,2,S
τ’ἄνδρα,1,S
τ’ἄνδρας,1,S
τ’ἄνεισι,0,S
τ’ἄνεισι,2,S
τ’ἄνεμον,0,S
τ’ἄνεμος,0,S
τ’ἄνευθεν,0,S
τ’ἄορί,0,L
τ’ἄορί,2,S
τ’ἄρ,0,S
τ’ἄρα,0,S
τ’ἄρα,1,S
τ’ἄριστον,0,S
τ’ἄρ’,0,S
τ’ἄσαιμι,0,L
τ’ἄχνυται,1,S
τ’ἐΰς,1,S
τ’ἐγκεράσασα,2,S
τ’ἐγκεράσασα,3,L
τ’ἐγκεράσασα,4,S
τ’ἐδίην’,1,S
τ’ἐκορέσσατο,3,S
τ’ἐλάφους,1,S
τ’ἐλέφαντα,3,S
τ’ἐμάχοντο,1,S
τ’ἐνήρατο,2,S
τ’ἐνδυκέως,1,S
τ’ἐνθάδε,1,S
τ’ἐννεάχιλοι,2,S
τ’ἐννεάχιλοι,3,L
τ’ἐνὶ,1,S
τ’ἐξάδιόν,1,S
τ’ἐξάδιόν,2,S
τ’ἐξέταμον,2,S
τ’ἐξήλασσαν,3,S
τ’ἐξεδύοντο,2,S
τ’ἐξεκάθαιρον,2,S
τ’ἐξελάσαι,2,S
τ’ἐξενάριξε,2,S
τ’ἐπίκουροι,1,S
τ’ἐπεσσύμενον,2,S
τ’ἐπιδευὴς,1,S
τ’ἐπικίδναται,1,S
τ’ἐπικίδναται,3,L
τ’ἐπικούρων,1,S
τ’ἐπιλεύσσει,1,S
τ’ἐπιπείθονται,1,S
τ’ἐπισκύνιον,2,S
τ’ἐπισκύνιον,3,S
τ’ἐπιτετράφαται,1,S
τ’ἐπιτετράφαται,3,S
τ’ἐπιτετράφαται,4,S
τ’ἐπὶ,1,S
τ’ἐρατεινὴν,1,S
τ’ἐρητύεται,2,S
τ’ἐριαύχενας,1,S
τ’ἐριαύχενας,4,S
τ’ἐριδαίνετον,1,S
τ’ἐριθηλέας,1,S
τ’ἐριθηλέας,4,S
τ’ἐσσυμένην,1,S
τ’ἐστὶ,1,S
τ’ἐσχατόωσαν,1,S
τ’ἐφάμην,1,S
τ’ἐφιάλτης,1,S
τ’ἐφοπλισόμεσθα,2,S
τ’ἐφοπλισόμεσθα,5,S
τ’ἐφύπερθε,1,S
τ’ἐφύρῃ,1,S
τ’ἐϋκτίμενον,2,S
τ’ἐόντα,2,S
τ’ἔβαλ’,1,S
τ’ἔδραμ’,1,S
τ’ἔθαν’,1,S
τ’ἔκλυες,1,S
τ’ἔκλυον,1,S
τ’ἔλαφον,1,S
τ’ἔνθα,1,S
τ’ἔντεα,2,S
τ’ἔπιόν,1,S
τ’ἔσαν,1,S
τ’ἔστι,1,S
τ’ἔτι,1,S
τ’ἔτρεσαν,2,S
τ’ἔφαλον,1,S
τ’ἔφανεν,1,S
τ’ἔφατ’,1,S
τ’ἠέλιος,2,S
τ’ἠέλιόν,2,S
τ’ἠΰκομος,1,S
τ’ἠελίῳ,2,S
τ’ἠλίβατοι,1,S
τ’ἠλίβατοι,2,S
τ’ἠλίβατος,1,S
τ’ἠλίβατος,2,S
τ’ἠλακάτην,1,S
τ’ἠλακάτην,2,S
τ’ἠμύει,1,S
τ’ἠϊόνας,1,S
τ’ἤθεα,2,S
τ’ἤλυθε,1,S
τ’ἤπια,1,S
τ’ἤπια,2,S
τ’ἤϊα,1,L
τ’ἤϊα,2,S
τ’ἰητροὶ,0,L
τ’ἰθύσῃ,0,L
τ’ἰθύσῃ,1,L
τ’ἰσχανάασκον,1,S
τ’ἰσχανάασκον,2,S
τ’ἰυγμῷ,0,L
τ’ἰῇ,0,S
τ’ἴαχε,0,L
τ’ἴαχε,1,S
τ’ἴρηξ,0,L
τ’ἴσαν,0,S
τ’ἴσαν,1,S
τ’ἴφθιμα,1,L
τ’ἴφθιμα,2,S
τ’ὀαρίζετον,1,S
τ’ὀλίγη,1,S
τ’ὀλίγῳ,1,S
τ’ὀλλυμένους,1,S
τ’ὀλοοσσόνα,4,S
τ’ὀρνίθων,1,L
τ’ὄναρ,1,S
τ’ὄτρυνε,1,L
τ’ὄϊες,1,S
τ’ὠκυπόρων,1,S
τ’ὠκύμορος,1,S
τ’ὠλενίη,2,S
τ’ὠλενίης,2,S
τ’ὠρίωνα,1,L
τ’ὠρίωνα,3,S
τ’ὤμοιιν,2,L
τ’ὦκα,1,S
υἱάσι,1,S
υἱάσι,2,S
υἱέα,2,S
υἱέας,2,S
υἱέϊ,2,S
υἷας,1,S
υἷι,1,S
υἷϊ,1,S
φάανθεν,0,S
φάγε,0,S
φάγον,0,S
φάγῃσι,0,S
φάγῃσι,2,S
φάει,0,S
φάθ’,0,S
φάλαγγα,0,S
φάλαγγα,2,S
φάλαγγας,0,S
φάλαγγας,2,S
φάλαγγες,0,S
φάλαγξι,0,S
φάλαρ’,0,S
φάλαρ’,1,S
φάλοισι,0,S
φάλον,0,S
φάμεν,0,S
φάμενος,0,S
φάνεσκεν,0,S
φάνη,0,S
φάνηθι,0,S
φάος,0,S
φάρεα,0,L
φάρεα,2,S
φάρεϊ,0,L
φάρεϊ,2,S
φάρε’,0,L
φάρμακα,1,S
φάρμακα,2,S
φάρμακ’,1,S
φάρμαχ’,1,S
φάσαν,0,S
φάσαν,1,S
φάσγανα,1,S
φάσγανα,2,S
φάσγανον,1,S
φάσ’,0,L
φάτο,0,S
φάτ’,0,S
φέροντα,2,S
φέρουσά,2,S
φέρουσα,2,S
φέρτατον,1,S
φέρτατος,1,S
φέρτατός,1,S
φέρτατ’,1,S
φέρῃσι,2,S
φήγινος,1,S
φίλα,0,S
φίλα,1,S
φίλαι,0,S
φίλας,0,S
φίλας,1,L
φίλατο,0,L
φίλατο,1,S
φίλε,0,S
φίλεον,0,S
φίλη,0,S
φίληθεν,0,S
φίλην,0,S
φίλης,0,S
φίλησα,0,S
φίλησε,0,S
φίλοι,0,S
φίλοιο,0,S
φίλοις,0,S
φίλοισι,0,S
φίλοισι,2,S
φίλοισιν,0,S
φίλον,0,S
φίλος,0,S
φίλου,0,S
φίλους,0,S
φίλταθ’,1,S
φίλταταί,1,S
φίλτατε,1,S
φίλτατοί,1,S
φίλτατοι,1,S
φίλτατον,1,S
φίλτατος,1,S
φίλτατόν,1,S
φίλτατός,1,S
φίλω,0,S
φίλων,0,S
φίλως,0,S
φίλῃ,0,S
φίλῃσι,0,S
φίλῃσι,2,S
φίλῃσιν,0,S
φίλῳ,0,S
φίλ’,0,S
φαάνθη,0,S
φαέθων,0,S
φαίδιμα,1,S
φαίδιμα,2,S
φαίδιμος,1,S
φαίδιμ’,1,S
φαίνοπι,2,S
φαεινά,0,S
φαεινά,2,S
φαεινάς,0,S
φαεινή,0,S
φαεινήν,0,S
φαεινοὺς,0,S
φαεινοῦ,0,S
φαεινόν,0,S
φαεινός,0,S
φαεινότερον,0,S
φαεινώ,0,S
φαεινὴ,0,S
φαεινὴν,0,S
φαεινὸν,0,S
φαεινὸς,0,S
φαεινὼ,0,S
φαεινῆς,0,S
φαεινῇ,0,S
φαεινῶν,0,S
φαεινῷ,0,S
φαεσίμβροτος,0,S
φαιδιμόεντες,1,S
φαλαγγηδόν,0,S
φαληριόωντα,0,S
φαληριόωντα,2,S
φαληριόωντα,5,S
φαμένη,0,S
φαμεν,0,S
φανέντα,0,S
φανέντα,2,S
φανήμεναι,0,S
φανήτην,0,S
φανήῃ,0,S
φανείη,0,S
φανῇ,0,S
φαρέτρην,0,S
φαρέτρης,0,S
φασγάνου,1,S
φασγάνῳ,1,S
φασι,0,L
φασι,1,S
φασιν,0,L
φασιν,1,S
φασὶ,0,L
φασὶ,1,S
φασὶν,0,L
φασ’,0,L
φαυσιάδην,1,S
φαυσιάδην,2,S
φείσατ’,1,S
φεβώμεθα,3,S
φερώμεθα,3,S
φερὰς,1,L
φεύγοντα,2,S
φεύγοντας,2,S
φεύγοντι,2,S
φημί,1,S
φημι,1,S
φημὶ,1,S
φηρητιάδαο,2,S
φηρητιάδαο,3,S
φηρητιάδαο,4,L
φηρσὶν,1,S
φησι,1,S
φησιν,1,S
φησὶ,1,S
φθάμενος,0,S
φθάμενός,0,S
φθάνει,0,L
φθέγξατο,1,S
φθέγξατ’,1,S
φθίεται,0,S
φθίην,0,L
φθίης,0,L
φθίηφι,0,L
φθίηφι,2,S
φθίμενος,0,S
φθίνυθον,0,S
φθίνυθον,1,S
φθίσει,0,L
φθίσειν,0,L
φθίσεσθαι,0,L
φθίσεσθ’,0,L
φθίσονται,0,L
φθίων,0,L
φθίῃ,0,L
φθεγξάμενος,1,S
φθεγξαμένη,1,S
φθιμένου,0,S
φθινύθειν,0,S
φθινύθειν,1,S
φθινύθεσκε,0,S
φθινύθεσκε,1,S
φθινύθουσι,0,S
φθινύθουσι,1,S
φθινύθουσι,3,S
φθινύθουσιν,0,S
φθινύθουσιν,1,S
φθινύθουσιν,3,S
φθιρῶν,0,L
φθισήνορα,0,L
φθισήνορα,3,S
φθισίμβροτος,0,L
φθιόμεσθα,0,S
φθιόμεσθα,3,S
φθῇσιν,1,S
φθῖοι,0,L
φιάλη,0,S
φιάλη,1,S
φιάλην,0,S
φιάλην,1,S
φιάλῃ,0,S
φιάλῃ,1,S
φιλέει,0,S
φιλέειν,0,S
φιλέεις,0,S
φιλέεσθε,0,S
φιλέεσκε,0,S
φιλέεσκεν,0,S
φιλέοντι,0,S
φιλέουσά,0,S
φιλέουσά,3,S
φιλέουσιν,0,S
φιλέουσιν,3,S
φιλέουσ’,0,S
φιλέων,0,S
φιλήμεναι,0,S
φιλήσῃ,0,S
φιλεῖ,0,S
φιλητορίδην,0,S
φιλητορίδην,3,S
φιλοκτήταο,0,S
φιλοκτήταο,3,L
φιλοκτήτης,0,S
φιλοκτεανώτατε,0,S
φιλοκτεανώτατε,3,S
φιλοκτεανώτατε,5,S
φιλομειδής,0,S
φιλομειδὴς,0,S
φιλομμειδὴς,0,S
φιλοπτολέμοισι,0,S
φιλοπτολέμοισι,5,S
φιλοπτολέμοισιν,0,S
φιλοπτολέμοισιν,5,S
φιλοπτολέμων,0,S
φιλοφροσύνη,0,S
φιλοφροσύνη,3,S
φιλοψευδὴς,0,S
φιλότης,0,S
φιλότητί,0,S
φιλότητί,3,S
φιλότητα,0,S
φιλότητα,3,S
φιλότητι,0,S
φιλότητι,3,S
φιλότητος,0,S
φλέβα,1,S
φλέγμα,1,S
φλεγέθοντι,3,S
φλεγέθουσιν,3,S
φλεγεθοίατο,3,S
φλεγύας,1,S
φλογὶ,1,S
φλόγα,1,S
φλόγεα,2,L
φοίνικα,1,L
φοίνικα,2,S
φοίνικες,1,L
φοίνικι,1,L
φοίνικι,2,S
φοίνικος,1,L
φοίτα,1,L
φοβέουσι,3,S
φοινήεντα,3,S
φοινικόεσσαι,1,S
φοινικόεσσαν,1,S
φοιτήσασα,2,L
φοιτήσασα,3,S
φορέουσα,3,S
φορέουσι,3,S
φορέουσιν,3,S
φράσαι,0,S
φράσατο,0,S
φράσατο,1,S
φράσομαι,0,S
φράσσατο,1,S
φρένα,1,S
φρένας,1,S
φρήτρας,1,L
φρήτρηφιν,2,S
φρίσσουσιν,2,S
φραδέος,0,S
φραδμονίδην,2,S
φραζώμεθα,3,S
φρείατα,1,S
φρείατα,2,S
φρεσί,1,S
φρεσίν,1,S
φρεσὶ,1,S
φρεσὶν,1,S
φρικὸς,0,L
φρονέοντα,3,S
φρονέοντι,3,S
φρονέουσα,3,S
φρονέουσι,3,S
φρυγίη,0,S
φρυγίη,1,S
φρυγίην,0,S
φρυγίην,1,S
φρυγίης,0,S
φρυγίης,1,S
φρυγίῃ,0,S
φρυγίῃ,1,S
φρόντιδι,1,S
φρόντιδι,2,S
φρύγας,0,S
φρύγας,1,S
φρύγες,0,S
φρῖχ’,0,L
φυήν,0,S
φυγέειν,0,S
φυγεῖν,0,S
φυγόντε,0,S
φυγὼν,0,S
φυζακινῇς,1,S
φυζακινῇς,2,S
φυκιόεντι,0,L
φυκιόεντι,1,S
φυκιόεντι,4,S
φυκτὰ,1,S
φυλάκεσσι,0,S
φυλάκεσσι,1,S
φυλάκεσσι,3,S
φυλάκεσσιν,0,S
φυλάκεσσιν,1,S
φυλάκεσσιν,3,S
φυλάκεσσ’,0,S
φυλάκεσσ’,1,S
φυλάκην,0,S
φυλάκην,1,S
φυλάκους,0,S
φυλάκους,1,S
φυλάκων,0,S
φυλάκων,1,S
φυλάκῃ,0,S
φυλάκῃ,1,S
φυλάξομεν,0,S
φυλάσσει,0,S
φυλάσσειν,0,S
φυλάσσεις,0,S
φυλάσσετε,0,S
φυλάσσοις,0,S
φυλάσσονται,0,S
φυλάσσοντας,0,S
φυλάσσω,0,S
φυλάσσων,0,S
φυλέος,0,L
φυλακίδαο,0,L
φυλακίδαο,1,S
φυλακίδαο,2,S
φυλακίδαο,3,L
φυλακαί,0,S
φυλακαί,1,S
φυλακτῆρες,0,S
φυλακὰς,0,S
φυλακὰς,1,S
φυλακὰς,2,L
φυλακὴ,0,S
φυλακὴ,1,S
φυλακῆς,0,S
φυλακῆς,1,S
φυλασσέμεναί,0,S
φυλασσέμεναι,0,S
φυλασσομένοισι,0,S
φυλασσομένοισι,5,S
φυλεΐδαο,0,L
φυλεΐδαο,2,S
φυλεΐδαο,3,L
φυλεΐδεω,0,L
φυλεΐδεω,2,S
φυλεΐδην,0,L
φυλεΐδην,2,S
φυλεΐδης,0,L
φυλεΐδης,2,S
φυλεύς,0,L
φυλεὺς,0,L
φυλομέδουσα,0,L
φυλομέδουσα,4,S
φυλόπιδος,0,L
φυλόπιδος,2,S
φυλῆά,0,L
φυλῆά,2,S
φυσίζοος,0,L
φυσιόωντας,0,L
φυσιόωντας,1,S
φυσῶντες,0,L
φυταλιῆς,0,L
φυταλιῆς,1,S
φυταλιῆς,2,S
φυτεῦσαι,0,S
φυτὰ,0,S
φυτὰ,1,S
φυτὸν,0,S
φυτῶν,0,S
φυὴν,0,S
φωνήσας,2,L
φωνήσασα,2,L
φωνήσασα,3,S
φωνήσασ’,2,L
φωνησάσης,2,L
φωριαμῶν,1,S
φωριαμῶν,2,S
φωτὶ,1,S
φόρκυνα,1,L
φόρκυνα,2,S
φόρκυς,1,L
φόρμιγγα,2,S
φόρμιγγι,2,S
φύγαδε,0,S
φύγαδε,1,S
φύγαδ’,0,S
φύγαδ’,1,S
φύγε,0,S
φύγεν,0,S
φύγοι,0,S
φύγοιμεν,0,S
φύγον,0,S
φύγωμεν,0,S
φύγῃ,0,S
φύγῃσι,0,S
φύγῃσι,2,S
φύγῃσιν,0,S
φύει,0,S
φύεν,0,S
φύζα,1,S
φύζαν,1,S
φύλακάς,0,S
φύλακάς,1,S
φύλακας,0,S
φύλακας,1,S
φύλακον,0,S
φύλακον,1,S
φύλαντος,0,L
φύλαξεν,0,S
φύλας,0,L
φύλας,1,L
φύλασσε,0,S
φύλλά,1,S
φύλλα,1,S
φύλλοισιν,2,S
φύλοις,0,L
φύλοπιν,0,L
φύλοπιν,2,S
φύλοπις,0,L
φύλοπις,2,S
φύξηλιν,2,S
φύσας,0,L
φύσας,1,L
φύσει,0,L
φὰς,0,L
φᾶρίν,0,L
φᾶρος,0,L
φῆμιν,1,S
φῆρας,1,S
φῆσθα,1,S
φῖλαι,0,L
φῦ,0,L
φῦκος,0,L
φῦλα,0,L
φῦλα,1,S
φῦλον,0,L
φῦλ’,0,L
φῦσαι,0,L
φῶτα,1,S
φῶτας,1,S
χάδε,0,S
χάλαζα,0,S
χάλαζαν,0,S
χάλκεα,2,S
χάνδανεν,1,S
χάνοι,0,S
χάρη,0,S
χάρησαν,0,S
χάριν,0,S
χάριν,1,S
χάρις,0,S
χάρις,1,S
χάριτες,0,S
χάριτες,1,S
χάρμα,1,S
χάροπ’,0,S
χάσσατ’,1,S
χέοντα,2,S
χέραδος,1,S
χέρεια,2,S
χέρνιβον,1,S
χήρατο,1,S
χήτεϊ,2,S
χίλια,0,L
χίλια,1,S
χίλια,2,S
χίλι’,0,L
χίλι’,1,S
χίμαιρα,0,S
χίμαιραν,0,S
χίμαιραν,2,S
χαδέειν,0,S
χαζώμεσθα,3,S
χαιτάων,1,L
χαλάζῃ,0,S
χαλέπαινε,0,S
χαλέπ’,0,S
χαλεπή,0,S
χαλεπήνῃ,0,S
χαλεπαίνοι,0,S
χαλεπαίνων,0,S
χαλεποί,0,S
χαλεποὶ,0,S
χαλεποῖσιν,0,S
χαλεποῖσιν,3,S
χαλεπόν,0,S
χαλεπὴ,0,S
χαλεπὴν,0,S
χαλεπὸν,0,S
χαλεπὸς,0,S
χαλεπῆναι,0,S
χαλεπῶς,0,S
χαλεπῷ,0,S
χαλινοὺς,0,S
χαλινοὺς,1,L
χαλκήρεα,3,S
χαλκήρεας,3,S
χαλκήρεσιν,3,S
χαλκήρεϊ,3,S
χαλκίδα,1,S
χαλκίδα,2,S
χαλκοβάρεια,2,S
χαλκοβαρής,2,S
χαλκοβατὲς,2,S
χαλκογλώχινος,3,L
χαλκοκνήμιδες,3,L
χαλκοπαρῄου,2,S
χαλκοτύπους,2,S
χαλκοχίτωνας,2,S
χαλκοχίτωνας,4,S
χαλκοχίτωνες,2,S
χαλκοχιτών,2,S
χαλκοχιτώνων,2,S
χαλκωδοντιάδης,3,S
χαλκωδοντιάδης,4,S
